"","id","designer"
"2391","230","Richard Hamblen"
"2392","335609","Molly Johnson"
"2393","335609","Robert Melvin"
"2394","335609","Shawn Stankewich"
"2395","394","Gunter Cornett"
"2396","358124","Klaus-Jurgen Wrede"
"2397","23094","Heinz-Georg Thiemann"
"2398","2507","Martin Wallace"
"2399","143405","Shadi Torbey"
"2400","116","Paul Peterson"
"2401","219100","Bartosz Pluta"
"2402","219100","Artur Salwarowski"
"2403","15818","Reiner Knizia"
"2404","293835","Antoine Bauza"
"2405","293835","John Grumph"
"2406","232988","Stefan Feld"
"2407","232988","Christoph Toussaint"
"2408","272533","Alara Cameron"
"2409","272533","Helana Hope"
"2410","272533","Sen-Foong Lim"
"2411","306882","Hjalmar Hach"
"2412","306882","Lorenzo Silva"
"2413","223931","Thomas Cauet"
"2414","223931","Raymond Edwards"
"2415","223931","Suzanne Goldberg"
"2416","223931","Gary Grady"
"2417","111124","Evan Derrick"
"2418","204505","Eric Dubus"
"2419","204505","Olivier Melison"
"2420","300001","Michael Kiesling"
"2421","300001","Wolfgang Kramer"
"2422","9203","Andrea Angiolino"
"2423","9203","Pier Giorgio Paglia"
"2424","257769","Wei-Min Ling"
"2425","332944","Bruno Cathala"
"2426","332944","Sebastien Pauchon"
"2427","253759","Ben Goldman"
"2428","199","Andreas Seyfarth"
"2429","163474","Thibaud de la Touanne"
"2430","359402","Greg Loring-Albright"
"2431","244918","Inka Brand"
"2432","244918","Markus Brand"
"2433","244918","Ralph Querfurth"
"2434","2338","Klaus Teuber"
"2435","150312","Hisanori Hiraoka"
"2436","150312","Masato Uesugi"
"2437","420805","Tido Lorenz"
"2438","420805","Uwe Rosenberg"
"2439","1897","Klaus Teuber"
"2440","217085","Jason Harner"
"2441","217085","Matthew Ransom"
"2442","257527","Jan Brezina"
"2443","257527","Martin Hrabalek"
"2444","257527","Michal Pozarek"
"2445","98527","Tristan Hall"
"2446","281946","Jerry Hawthorne"
"2447","38713","Peter Sarrett"
"2448","1403","Stefan Dorra"
"2449","363369","Peter B. Hoffgaard"
"2450","38863","Carlo A. Rossi"
"2451","63268","Denis Blanchot"
"2452","63268","Jacques Cottereau"
"2453","63268","Guillaume Gille-Naves"
"2454","63268","Igor Polouchine"
"2455","371077","Dani Garcia"
"2456","331050","Michael Mulvihill"
"2457","12495","Steve Kendall"
"2458","12495","Phil Kendall"
"2459","206803","Filip Milunski"
"2460","117985","Klaus Teuber"
"2461","323156","Andreas Steding"
"2462","42487","Reiner Knizia"
"2463","328326","Ben Pinchback"
"2464","328326","Matt Riddle"
"2465","134453","Antoine Bauza"
"2466","134453","Bruno Cathala"
"2467","288513","James Emmerson"
"2468","103","Jason B. McAllister"
"2469","103","David A. Trampier"
"2470","205418","Uwe Rosenberg"
"2471","322656","Josh J. Carlson"
"2472","322656","Shannon Wedge"
"2473","15","Bill Eberle"
"2474","15","Jack Kittredge"
"2475","15","Bill Norton"
"2476","15","Peter Olotka"
"2477","53093","Yann and Clem"
"2478","246663","Paul Sottosanti"
"2479","254713","Daryl Chow"
"2480","254713","Daniel Rocchi"
"2481","57390","Ryan Amos"
"2482","57390","Marc Kelsey"
"2483","57390","Aron West"
"2484","244191","Bruno Cathala"
"2485","244191","Theo Riviere"
"2486","127024","Francois Rouze"
"2487","60435","Jean-Christophe Bouvier"
"2488","304285","Seiji Kanai"
"2489","304285","Alexandar Ortloff-Tang"
"2490","113401","Frederic Henry"
"2491","376683","Gregory Grard"
"2492","376683","Matthieu Verdier"
"2493","624","Mirko Marchesi"
"2494","297978","Elizabeth Hargrave"
"2495","106","Mike Fitzgerald"
"2496","167270","Stefan Dorra"
"2497","2397","(Uncredited)"
"2498","272453","Brad Andres"
"2499","272453","Michael Boggs"
"2500","272453","Richard Garfield"
"2501","348220","Ole Steiness"
"2502","10640","Kevin Wilson"
"2503","10640","Christian T. Petersen"
"2504","210232","Eric Radey"
"2505","200511","Evan Halbert"
"2506","200511","Ryan Mauk"
"2507","361241","Olivier Cipiere"
"2508","166226","Andreas Steding"
"2509","215841","Inka Brand"
"2510","215841","Markus Brand"
"2511","21441","Nicolas Oury"
"2512","167513","Marc Andre"
"2513","232361","Jacob Fryxelius"
"2514","172385","Michael Kiesling"
"2515","172385","Wolfgang Kramer"
"2516","254591","Brady Sadler"
"2517","254591","Adam Sadler"
"2518","33604","Dominic Crapuchettes"
"2519","33604","Satish Pillalamarri"
"2520","180040","Rick Holzgrafe"
"2521","180040","Isaias Vallejo"
"2522","310192","Aaron Mesburne"
"2523","310192","Kevin Russ"
"2524","268012","Eurico Cunha Neto"
"2525","3228","Michael Kiesling"
"2526","3228","Wolfgang Kramer"
"2527","30618","(Uncredited)"
"2528","334011","Kevin Wilson"
"2529","184424","Flo de Haan"
"2530","184424","John Rodriguez"
"2531","184424","Francis Tresham"
"2532","364766","Johannes Sich"
"2533","212516","Richard Breese"
"2534","105037","Sebastien Dujardin"
"2535","105037","Xavier Georges"
"2536","105037","Alain Orban"
"2537","233020","Rob Daviau"
"2538","233020","JR Honeycutt"
"2539","233020","Justin D. Jacobson"
"2540","233020","Chuck Kennedy"
"2541","233020","Bruce Lund"
"2542","312859","Stephen Louis"
"2543","312859","Tony Mayer"
"2544","312859","Rachel Rusk"
"2545","72991","Michael Kiesling"
"2546","72991","Wolfgang Kramer"
"2547","175324","Jacob Jaskov"
"2548","163413","Inka Brand"
"2549","163413","Markus Brand"
"2550","5716","Stephen Glenn"
"2551","878","Richard Borg"
"2552","878","Mike Fitzgerald"
"2553","146910","Rolf Sagel"
"2554","146910","Andre Spil"
"2555","159109","Keren Philosophales"
"2556","159109","Michael Shinall"
"2557","39684","Uwe Rosenberg"
"2558","285533","Michael Kiesling"
"2559","166857","Mac Gerdts"
"2560","272682","Alexander Pfister"
"2561","331224","Raphael Guiton"
"2562","331224","Jean-Baptiste Lullien"
"2563","331224","Nicolas Raoult"
"2564","371947","Remo Conzadori"
"2565","371947","Fabio Lopiano"
"2566","271088","Bruno Cathala"
"2567","271088","Evan Singh"
"2568","38823","Uwe Eickert"
"2569","38823","John Hill (I)"
"2570","38823","Dana Lombardy"
"2571","165950","Stefan Kloss"
"2572","15126","Ken Dunn"
"2573","244995","Wolfgang Warsch"
"2574","216091","Cyril Demaegd"
"2575","204","Reiner Knizia"
"2576","215842","Inka Brand"
"2577","215842","Markus Brand"
"2578","345976","Zoe Cohen"
"2579","345976","McGregor Crowley"
"2580","345976","June Valencia Cuervo"
"2581","345976","Max Chippington Derrick"
"2582","345976","Gregory Tongue"
"2583","345976","Jade Wesley"
"2584","19237","Ludovic Maublanc"
"2585","216201","Richard Garfield"
"2586","266966","Nate Chatellier"
"2587","266966","Manny Trembley"
"2588","200057","Matthew Dunstan"
"2589","200057","Chris Marling"
"2590","215471","Saashi"
"2591","63975","Stefan Risthaus"
"2592","179572","Vangelis Bagiartakis"
"2593","66","Klaus Teuber"
"2594","438","Manfred Burggraf"
"2595","438","Dorothy Garrels"
"2596","438","Wolf Hoermann"
"2597","438","Fritz Ifland"
"2598","438","Werner Scheerer"
"2599","438","Werner Schlegel"
"2600","22038","Derek Carver"
"2601","22038","Pierre Clequin"
"2602","22038","Bruno Faidutti"
"2603","22038","Corey Konieczka"
"2604","312318","Emerson Matsuuchi"
"2605","19999","Thorsten Gimmler"
"2606","315727","Roy Cannaday"
"2607","220133","Joe Hopkins"
"2608","55829","Larry Harris, Jr."
"2609","387514","Jordy Adan"
"2610","9446","Reiner Knizia"
"2611","179460","Ignacy Trzewiczek"
"2612","367517","Maximilian Maria Thiel"
"2613","352695","Uwe Rosenberg"
"2614","2122","Richard Garfield"
"2615","2122","Robert Goudie"
"2616","2122","L. Scott Johnson"
"2617","248125","Matthew Dunstan"
"2618","139030","Bruno Faidutti"
"2619","347013","Saashi"
"2620","336929","Jon-Paul Jacques"
"2621","366683","Brett Sobol"
"2622","366683","Seth Van Orden"
"2623","254018","Sebastien Dujardin"
"2624","142992","Corey Young"
"2625","255675","Inka Brand"
"2626","255675","Markus Brand"
"2627","255675","Ralph Querfurth"
"2628","225482","Mark Major"
"2629","194690","Gil d'Orey"
"2630","194690","Antonio Sousa Lara"
"2631","196202","Michael Shinall"
"2632","3284","Rob Daviau"
"2633","3284","Craig Van Ness"
"2634","258444","Phil Walker-Harding"
"2635","348096","Kevin Hamano"
"2636","94362","Corey Konieczka"
"2637","283317","Ludovic Roudy"
"2638","283317","Bruno Sautter"
"2639","191894","藤田 真吾 (Shingo Fujita)"
"2640","191894","Shotaro Nakashima"
"2641","191894","大木基至 (Motoyuki Ohki)"
"2642","191894","Hiromi Oikawa"
"2643","174837","Ryan Spangler"
"2644","174837","Sean Spangler"
"2645","174837","Jodi Sweetman"
"2646","415776","Jonathan Fryxelius"
"2647","366310","Gavan Brown"
"2648","366310","Nate Chatellier"
"2649","366310","Manny Trembley"
"2650","330608","Tom Jolly"
"2651","330608","Luke Laurie"
"2652","264647","Jeffrey CCH"
"2653","194626","Ken Gruhl"
"2654","194626","Quentin Weir"
"2655","194626","Matthew Inman"
"2656","194626","Elan Lee"
"2657","253214","Jakub Caban"
"2658","253214","Matt Dembek"
"2659","253214","Bartosz Idzikowski"
"2660","1568","Stephen Baker"
"2661","142852","Erik V Larsen"
"2662","176229","Kristian Curla"
"2663","481","Leo Colovini"
"2664","254192","Kami Mandell"
"2665","254192","Andrew Wolf"
"2666","71836","Shadi Torbey"
"2667","29223","Dominique Ehrhard"
"2668","1231","Klaus Zoch"
"2669","338460","Frank West"
"2670","232595","Eduardo Baraf"
"2671","232595","Seth Johnson"
"2672","232595","Keith Matejka"
"2673","3955","Emiliano Sciarra"
"2674","16496","Stefan Feld"
"2675","29934","Cyril Demaegd"
"2676","201","Dirk Henn"
"2677","131366","Ryan Laukat"
"2678","218530","Travis Hancock"
"2679","282853","Klaus Teuber"
"2680","381278","Maxime Rambourg"
"2681","381278","Theo Riviere"
"2682","131325","Frederic Henry"
"2683","283619","Emerson Matsuuchi"
"2684","205317","Jonathan Ying"
"2685","370164","Kasper Lapp"
"2686","267127","Shadi Torbey"
"2687","350458","Przemyslaw Fornal"
"2688","350458","Adam Kwapinski"
"2689","175223","Tom Cleaver"
"2690","181810","Daniel Solis"
"2691","2065","(Uncredited)"
"2692","129051","Uwe Rosenberg"
"2693","325698","Christian Stohr"
"2694","214396","Mattox Shuler"
"2695","285265","Rudiger Dorn"
"2696","6411","Stefan Kogl"
"2697","176083","Martin Wallace"
"2698","350736","Matthew Dunstan"
"2699","350736","Rory Muldoon"
"2700","196","Urs Hostettler"
"2701","360153","Gavan Brown"
"2702","360153","Nate Chatellier"
"2703","360153","Manny Trembley"
"2704","902","Marcel-Andre Casasola Merkle"
"2705","63170","Craig Bartell"
"2706","63170","Tim Flowers"
"2707","22","Richard Hamblen"
"2708","217398","Travis R. Chance"
"2709","217398","Jonathan Gilmour-Long"
"2710","217398","Nick Little (I)"
"2711","331401","Lottie Hazell"
"2712","331401","Jack Hazell"
"2713","282414","Henri Pym"
"2714","282414","Sylas"
"2715","223740","Jonathan Ying"
"2716","402679","Jackie Fox"
"2717","358981","Jon Perry"
"2718","492","Richard Breese"
"2719","138431","Simone Romano"
"2720","138431","Nunzio Surace"
"2721","929","Richard Garfield"
"2722","371972","Carmen Garcia Jimenez"
"2723","286537","Tim Fowers"
"2724","286537","Jeff Krause"
"2725","251551","Sami Laakso"
"2726","148943","Rikki Tahta"
"2727","594","Sid Sackson"
"2728","169794","Thomas Spitzer"
"2729","143175","Gerhard Hecht"
"2730","300010","Bruno Cathala"
"2731","300010","Marie Fort"
"2732","300010","Wilfried Fort"
"2733","101785","Emmanuel Aquin"
"2734","1915","Coleman Charlton"
"2735","386937","Mark Gerrits"
"2736","242","Eric Goldberg"
"2737","242","Ben Grossman"
"2738","242","Steve Marsh (I)"
"2739","242","Steven Marsh (II)"
"2740","242","Vincent Tsao"
"2741","242","Nikola Vrtis"
"2742","301716","Mandela Fernandez-Grandon"
"2743","252929","Urtis Sulinskas"
"2744","116954","Reiner Knizia"
"2745","269603","Ulrich Blum"
"2746","18745","Al Newman"
"2747","21550","Bernard Tavitian"
"2748","811","Ephraim Hertzano"
"2749","318546","Dan Hughes"
"2750","318546","Cora Hughes"
"2751","119","Reiner Knizia"
"2752","3097","Chris Lawson"
"2753","3097","Federico Vellani"
"2754","24827","Susumu Kawasaki"
"2755","75165","Mario Papini"
"2756","312251","Ryan Courtney"
"2757","284584","Sebastien Dujardin"
"2758","284584","Xavier Georges"
"2759","284584","Alain Orban"
"2760","309105","Uwe Rosenberg"
"2761","377061","Euijin Han"
"2762","246200","Ben Pinchback"
"2763","246200","Matt Riddle"
"2764","94104","John Clowdus"
"2765","393165","Fernando Eduardo Sanchez"
"2766","385331","Ryan Laukat"
"2767","356414","Gabriel J. Cohn"
"2768","166571","Alban Viard"
"2769","37919","Ian Cooper (I)"
"2770","172381","Inka Brand"
"2771","172381","Markus Brand"
"2772","24417","Corne van Moorsel"
"2773","619","Gunter Cornett"
"2774","120523","Stephen Avery"
"2775","120523","Tom Vasel"
"2776","375852","James A. Wilson"
"2777","375852","Clarissa A. Wilson"
"2778","17223","Christian T. Petersen"
"2779","175549","Travis Hancock"
"2780","392023","Daniel Greiner"
"2781","349463","Richard Garfield"
"2782","22877","Ben Hull"
"2783","233678","Uwe Rosenberg"
"2784","315695","Max Anderson"
"2785","315695","Zac Dixon"
"2786","315695","Austin Harrison"
"2787","195544","Kristian Curla"
"2788","109125","Dirk Henn"
"2789","115","Sid Sackson"
"2790","40209","John H. Butterfield"
"2791","1829","Rob Daviau"
"2792","1829","Craig Van Ness"
"2793","275044","Cedrick Chaboussit"
"2794","181524","Daniel Alves"
"2795","181524","Patrick Matheus"
"2796","181524","Eurico Cunha Neto"
"2797","306709","Christopher Ryan Chan"
"2798","306709","Chris McMahon"
"2799","306709","Rosswell Saunders"
"2800","168","Darwin Bromley"
"2801","168","Bill Fawcett"
"2802","240567","Matthew Dunstan"
"2803","240567","Brett J. Gilbert"
"2804","381249","Daniel Byrne"
"2805","381249","Jose Gerardo Guerrero"
"2806","381249","Kevin Pelaez"
"2807","381249","Tirso Virgos"
"2808","351476","Reiner Knizia"
"2809","328124","Vital Lacerda"
"2810","328124","Joao Quintela Martins"
"2811","244916","Bernhard Lach"
"2812","244916","Uwe Rapp"
"2813","172220","Peter Lee"
"2814","172220","Ben Petrisor"
"2815","180020","Domingo Cabrero"
"2816","180020","Carlos Lopez"
"2817","180020","Santi Santisteban"
"2818","316786","David Spada"
"2819","316786","Daniele Tascini"
"2820","280453","Simone Luciani"
"2821","280453","Nestore Mangone"
"2822","1198","Marsha J. Falco"
"2823","343844","Joshua Van Laningham"
"2824","297486","John Bohrer"
"2825","20542","Ken Dunn"
"2826","337787","Phil Walker-Harding"
"2827","195043","Antoine Bauza"
"2828","195043","Masato Uesugi"
"2829","260300","Jordan Comar"
"2830","260300","Roscoe Wetlaufer"
"2831","57925","Reinhard Staupe"
"2832","264198","(Uncredited)"
"2833","3072","Andy Chambers"
"2834","3072","Jervis Johnson"
"2835","3072","Rick Priestley"
"2836","2987","Paul Randles"
"2837","2987","Daniel Stahl"
"2838","270109","Michael Schacht"
"2839","330950","Jeffrey CCH"
"2840","338376","Fred Serval"
"2841","235555","Phil Eklund"
"2842","235555","Jon Manker"
"2843","332321","Scott Rogers (II)"
"2844","187700","Matt Hyra"
"2845","195856","Eric M. Lang"
"2846","149776","Mike Langlois"
"2847","149776","Christian Leonhard"
"2848","8190","Leo Colovini"
"2849","152","Doris Matthaus"
"2850","152","Frank Nestel"
"2851","67877","Andrew Innes"
"2852","915","Bruno Faidutti"
"2853","915","Serge Laget"
"2854","34887","Philip duBarry"
"2855","275913","Etienne Espreman"
"2856","266967","Nate Chatellier"
"2857","266967","Manny Trembley"
"2858","215840","Inka Brand"
"2859","215840","Markus Brand"
"2860","358816","Prospero Hall"
"2861","358816","Peter Lee"
"2862","13780","Ralf Burkert"
"2863","125548","D. Brad Talton, Jr."
"2864","271321","Mandy Henning"
"2865","271321","Melissa Limes"
"2866","494","Wolfgang Riedesser"
"2867","294702","Nate Linhart"
"2868","276830","Filip Neduk"
"2869","276830","Tomas Uhlir"
"2870","148951","Scott Almes"
"2871","106662","Friedemann Friese"
"2872","411875","Johannes Goupy"
"2873","143986","Filip Milunski"
"2874","39339","Daniel Clark (I)"
"2875","39339","Kevin Wilson"
"2876","38718","Mark Simonitch"
"2877","33451","Cliff Bohm"
"2878","33451","Geoff Bottone"
"2879","33451","Colleen Skadl"
"2880","230267","David Turczi"
"2881","183231","Michael Kiesling"
"2882","183231","Wolfgang Kramer"
"2883","230889","Alberto Abal"
"2884","230889","Jesus Fuster"
"2885","230889","David Rosillo"
"2886","304668","Robert Dougherty"
"2887","304668","CJ Moynihan"
"2888","304668","Paul Waite"
"2889","7480","Wray Ferrell"
"2890","214484","Kat Kimoundri"
"2891","214484","Nathan Loos"
"2892","214484","Jonathan Mariucci"
"2893","98","Larry Harris, Jr."
"2894","192860","Antoine Bauza"
"2895","364186","Andreas Faul"
"2896","280136","Marcin Laczynski"
"2897","280136","Szymon Malinski"
"2898","280136","Adrian Orzechowski"
"2899","14254","Jean du Poel"
"2900","43022","David Sirlin"
"2901","171662","Phil Eklund"
"2902","355326","Kamil Bialkowski"
"2903","355326","Jakub S. Olekszyk"
"2904","270871","Max Wikstrom"
"2905","38545","Peter Burley"
"2906","244513","Brian Gomez"
"2907","38862","Fabrice Besson"
"2908","228372","Amabel Holland"
"2909","267813","Matthew Dunstan"
"2910","267813","Phil Walker-Harding"
"2911","13884","Jens Drogemuller"
"2912","144041","Yeon-Min Jung"
"2913","144041","Jun-Hyup Kim"
"2914","170604","Richard Wilkins"
"2915","31497","Henrik Berg"
"2916","31497","Ase Berg"
"2917","260789","Thibaud de la Touanne"
"2918","260789","Fabrice Lamidey"
"2919","260789","Manuel Rozoy"
"2920","398","Reiner Knizia"
"2921","193308","Alexandr Ushan"
"2922","294693","Yusuke Matsumoto"
"2923","314745","Ryan Laukat"
"2924","248861","Hisashi Hayashi"
"2925","266083","Reiner Knizia"
"2926","90040","Stefan Dorra"
"2927","90040","Ralf zur Linde"
"2928","92319","Philippe Keyaerts"
"2929","259298","Ryan Laukat"
