"","id","mechanic"
"909","28143","Hand Management"
"910","28143","Multi-Use Cards"
"911","28143","Simultaneous Action Selection"
"912","28143","Tags"
"913","28143","Variable Phase Order"
"914","230802","End Game Bonuses"
"915","230802","Grid Coverage"
"916","230802","Open Drafting"
"917","230802","Pattern Building"
"918","230802","Set Collection"
"919","230802","Square Grid"
"920","230802","Tile Placement"
"921","230802","Turn Order: Claim Action"
"922","157354","Auction / Bidding"
"923","157354","Constrained Bidding"
"924","157354","End Game Bonuses"
"925","157354","Hidden Victory Points"
"926","157354","Mancala"
"927","157354","Modular Board"
"928","157354","Set Collection"
"929","157354","Square Grid"
"930","157354","Take That"
"931","157354","Turn Order: Auction"
"932","157354","Variable Player Powers"
"933","157354","Variable Set-up"
"934","157354","Victory Points as a Resource"
"935","201808","Action Points"
"936","201808","Deck, Bag, and Pool Building"
"937","201808","Delayed Purchase"
"938","201808","End Game Bonuses"
"939","201808","Movement Points"
"940","201808","Open Drafting"
"941","201808","Player Elimination"
"942","201808","Point to Point Movement"
"943","201808","Push Your Luck"
"944","201808","Variable Set-up"
"945","72125","Dice Rolling"
"946","72125","Grid Movement"
"947","72125","Hexagon Grid"
"948","72125","Hot Potato"
"949","72125","Map Addition"
"950","72125","Modular Board"
"951","72125","Player Elimination"
"952","72125","Tile Placement"
"953","72125","Variable Phase Order"
"954","72125","Variable Player Powers"
"955","159675","Automatic Resource Growth"
"956","159675","Highest-Lowest Scoring"
"957","159675","Income"
"958","159675","Set Collection"
"959","159675","Solo / Solitaire Game"
"960","159675","Turn Order: Claim Action"
"961","159675","Turn Order: Progressive"
"962","159675","Worker Placement"
"963","191189","Chit-Pull System"
"964","191189","Cooperative Game"
"965","191189","Deck, Bag, and Pool Building"
"966","191189","Delayed Purchase"
"967","191189","Hand Management"
"968","191189","Open Drafting"
"969","191189","Solo / Solitaire Game"
"970","191189","Variable Phase Order"
"971","191189","Variable Player Powers"
"972","191189","Variable Set-up"
"973","371942","Action Drafting"
"974","371942","Dice Rolling"
"975","371942","Multi-Use Cards"
"976","371942","Open Drafting"
"977","371942","Solo / Solitaire Game"
"978","371942","Variable Set-up"
"979","371942","Worker Placement"
"980","371942","Worker Placement with Dice Workers"
"981","414317","Chaining"
"982","414317","Hexagon Grid"
"983","414317","Open Drafting"
"984","414317","Pattern Building"
"985","414317","Set Collection"
"986","414317","Solo / Solitaire Game"
"987","414317","Tile Placement"
"988","414317","Variable Player Powers"
"989","332772","Deck, Bag, and Pool Building"
"990","332772","Hexagon Grid"
"991","332772","Map Addition"
"992","332772","Network and Route Building"
"993","332772","Open Drafting"
"994","332772","Scenario / Mission / Campaign Game"
"995","332772","Tech Trees / Tech Tracks"
"996","332772","Variable Player Powers"
"997","322289","Contracts"
"998","322289","Ownership"
"999","322289","Pick-up and Deliver"
"1000","322289","Point to Point Movement"
"1001","322289","Set Collection"
"1002","322289","Solo / Solitaire Game"
"1003","322289","Turn Order: Claim Action"
"1004","322289","Variable Set-up"
"1005","322289","Worker Placement"
"1006","322289","Worker Placement, Different Worker Types"
"1007","110327","Contracts"
"1008","110327","Hidden Roles"
"1009","110327","Increase Value of Unchosen Resources"
"1010","110327","Ownership"
"1011","110327","Set Collection"
"1012","110327","Take That"
"1013","110327","Turn Order: Claim Action"
"1014","110327","Worker Placement"
"1015","390092","Connections"
"1016","390092","Contracts"
"1017","390092","End Game Bonuses"
"1018","390092","Hand Management"
"1019","390092","Legacy Game"
"1020","390092","Network and Route Building"
"1021","390092","Open Drafting"
"1022","390092","Push Your Luck"
"1023","390092","Set Collection"
"1024","93","Action Drafting"
"1025","93","Area Majority / Influence"
"1026","93","Area Movement"
"1027","93","Auction / Bidding"
"1028","93","Hand Management"
"1029","93","Interrupts"
"1030","93","Memory"
"1031","93","Open Drafting"
"1032","93","Selection Order Bid"
"1033","93","Simultaneous Action Selection"
"1034","93","Take That"
"1035","93","Turn Order: Auction"
"1036","229853","Area Movement"
"1037","229853","End Game Bonuses"
"1038","229853","Events"
"1039","229853","Grid Coverage"
"1040","229853","Layering"
"1041","229853","Ownership"
"1042","229853","Rondel"
"1043","229853","Score-and-Reset Game"
"1044","229853","Set Collection"
"1045","229853","Solo / Solitaire Game"
"1046","229853","Square Grid"
"1047","229853","Tile Placement"
"1048","229853","Track Movement"
"1049","229853","Variable Set-up"
"1050","229853","Victory Points as a Resource"
"1051","229853","Worker Placement with Dice Workers"
"1052","418059","Area Majority / Influence"
"1053","418059","End Game Bonuses"
"1054","418059","Income"
"1055","418059","Multi-Use Cards"
"1056","418059","Resource to Move"
"1057","418059","Solo / Solitaire Game"
"1058","418059","Turn Order: Progressive"
"1059","418059","Variable Set-up"
"1060","317985","Area Majority / Influence"
"1061","317985","Contracts"
"1062","317985","End Game Bonuses"
"1063","317985","Events"
"1064","317985","Income"
"1065","317985","Point to Point Movement"
"1066","317985","Tech Trees / Tech Tracks"
"1067","317985","Worker Placement"
"1068","25613","Action Points"
"1069","25613","Auction / Bidding"
"1070","25613","Auction: Dutch"
"1071","25613","Hand Management"
"1072","25613","Open Drafting"
"1073","256916","Action Retrieval"
"1074","256916","Advantage Token"
"1075","256916","Auction: Dutch"
"1076","256916","Communication Limits"
"1077","256916","Deck, Bag, and Pool Building"
"1078","256916","Hand Management"
"1079","256916","Investment"
"1080","256916","Movement Points"
"1081","256916","Network and Route Building"
"1082","256916","Open Drafting"
"1083","256916","Point to Point Movement"
"1084","256916","Set Collection"
"1085","256916","Team-Based Game"
"1086","256916","Variable Set-up"
"1087","291453","Hand Management"
"1088","291453","Ladder Climbing"
"1089","291453","Score-and-Reset Game"
"1090","366161","Dice Rolling"
"1091","366161","End Game Bonuses"
"1092","366161","Hand Management"
"1093","366161","Open Drafting"
"1094","366161","Push Your Luck"
"1095","366161","Set Collection"
"1096","366161","Solo / Solitaire Game"
"1097","62219","Action Drafting"
"1098","62219","Action Queue"
"1099","62219","Area Majority / Influence"
"1100","62219","End Game Bonuses"
"1101","62219","Grid Movement"
"1102","62219","Hexagon Grid"
"1103","62219","Map Addition"
"1104","62219","Take That"
"1105","62219","Tile Placement"
"1106","62219","Turn Order: Claim Action"
"1107","62219","Variable Player Powers"
"1108","62219","Worker Placement"
"1109","380607","Deck, Bag, and Pool Building"
"1110","380607","Hand Management"
"1111","380607","Ownership"
"1112","380607","Set Collection"
"1113","380607","Solo / Solitaire Game"
"1114","380607","Track Movement"
"1115","380607","Variable Set-up"
"1116","279537","Action Points"
"1117","279537","Deduction"
"1118","279537","End Game Bonuses"
"1119","279537","Paper-and-Pencil"
"1120","279537","Rondel"
"1121","279537","Solo / Solitaire Game"
"1122","279537","Turn Order: Time Track"
"1123","68448","Closed Drafting"
"1124","68448","End Game Bonuses"
"1125","68448","Hand Management"
"1126","68448","Melding and Splaying"
"1127","68448","Multi-Use Cards"
"1128","68448","Neighbor Scope"
"1129","68448","Once-Per-Game Abilities"
"1130","68448","Score-and-Reset Game"
"1131","68448","Set Collection"
"1132","68448","Simultaneous Action Selection"
"1133","68448","Tags"
"1134","68448","Tech Trees / Tech Tracks"
"1135","68448","Variable Player Powers"
"1136","68448","Variable Set-up"
"1137","121921","Action Queue"
"1138","121921","Area Movement"
"1139","121921","Cooperative Game"
"1140","121921","Dice Rolling"
"1141","121921","Die Icon Resolution"
"1142","121921","Events"
"1143","121921","Hexagon Grid"
"1144","121921","Map Addition"
"1145","121921","Movement Points"
"1146","121921","Narrative Choice / Paragraph"
"1147","121921","Scenario / Mission / Campaign Game"
"1148","121921","Solo / Solitaire Game"
"1149","121921","Tile Placement"
"1150","121921","Turn Order: Progressive"
"1151","121921","Variable Player Powers"
"1152","121921","Worker Placement"
"1153","171623","Contracts"
"1154","171623","Dice Rolling"
"1155","171623","End Game Bonuses"
"1156","171623","Point to Point Movement"
"1157","171623","Resource to Move"
"1158","171623","Turn Order: Claim Action"
"1159","171623","Variable Player Powers"
"1160","171623","Variable Set-up"
"1161","171623","Worker Placement with Dice Workers"
"1162","240980","Betting and Bluffing"
"1163","240980","Deduction"
"1164","240980","Hidden Roles"
"1165","240980","Negotiation"
"1166","240980","Prisoner's Dilemma"
"1167","240980","Rock-Paper-Scissors"
"1168","240980","Roles with Asymmetric Information"
"1169","240980","Team-Based Game"
"1170","240980","Variable Player Powers"
"1171","240980","Voting"
"1172","277659","Dice Rolling"
"1173","277659","Hand Management"
"1174","277659","Pick-up and Deliver"
"1175","277659","Push Your Luck"
"1176","277659","Solo / Solitaire Game"
"1177","277659","Variable Player Powers"
"1178","277659","Variable Set-up"
"1179","225694","Communication Limits"
"1180","225694","Paper-and-Pencil"
"1181","225694","Targeted Clues"
"1182","225694","Team-Based Game"
"1183","155821","Action Drafting"
"1184","155821","Area Majority / Influence"
"1185","155821","Area Movement"
"1186","155821","Campaign / Battle Card Driven"
"1187","155821","Closed Drafting"
"1188","155821","Hand Management"
"1189","155821","Hexagon Grid"
"1190","155821","Interrupts"
"1191","155821","King of the Hill"
"1192","155821","Map Addition"
"1193","155821","Modular Board"
"1194","155821","Take That"
"1195","155821","Variable Set-up"
"1196","364073","Contracts"
"1197","364073","Open Drafting"
"1198","364073","Race"
"1199","364073","Set Collection"
"1200","163068","Action Points"
"1201","163068","Action Queue"
"1202","163068","Catch the Leader"
"1203","163068","Dice Rolling"
"1204","163068","Simultaneous Action Selection"
"1205","163068","Tile Placement"
"1206","163068","Turn Order: Stat-Based"
"1207","163068","Worker Placement"
"1208","163068","Worker Placement, Different Worker Types"
"1209","37111","Area Movement"
"1210","37111","Dice Rolling"
"1211","37111","Hand Management"
"1212","37111","Hidden Roles"
"1213","37111","Once-Per-Game Abilities"
"1214","37111","Role Playing"
"1215","37111","Semi-Cooperative Game"
"1216","37111","Team-Based Game"
"1217","37111","Traitor Game"
"1218","37111","Variable Player Powers"
"1219","37111","Variable Set-up"
"1220","37111","Voting"
"1221","310873","Action Retrieval"
"1222","310873","Area Movement"
"1223","310873","Connections"
"1224","310873","End Game Bonuses"
"1225","310873","Follow"
"1226","310873","Grid Movement"
"1227","310873","Income"
"1228","310873","Movement Points"
"1229","310873","Network and Route Building"
"1230","310873","Resource to Move"
"1231","310873","Solo / Solitaire Game"
"1232","310873","Square Grid"
"1233","310873","Tech Trees / Tech Tracks"
"1234","310873","Turn Order: Progressive"
"1235","310873","Variable Phase Order"
"1236","310873","Worker Placement, Different Worker Types"
"1237","236457","Area Movement"
"1238","236457","Contracts"
"1239","236457","End Game Bonuses"
"1240","236457","Events"
"1241","236457","Kill Steal"
"1242","236457","Loans"
"1243","236457","Open Drafting"
"1244","236457","Solo / Solitaire Game"
"1245","236457","Static Capture"
"1246","236457","Tags"
"1247","236457","Take That"
"1248","236457","Track Movement"
"1249","236457","Variable Player Powers"
"1250","236457","Variable Set-up"
"1251","236457","Worker Placement"
"1252","337627","Area-Impulse"
"1253","337627","Command Cards"
"1254","337627","Cooperative Game"
"1255","337627","Events"
"1256","337627","Grid Movement"
"1257","337627","Hand Management"
"1258","337627","Hexagon Grid"
