"","id","category"
"16136","8192","Trains"
"16137","8192","Transportation"
"16138","30483","Animals"
"16139","30483","Bluffing"
"16140","30483","Fighting"
"16141","30483","Humor"
"16142","181404","Fantasy"
"16143","181404","Medieval"
"16144","56128","Card Game"
"16145","56128","Fighting"
"16146","56128","Humor"
"16147","56128","Zombies"
"16148","17465","American West"
"16149","17465","Wargame"
"16150","170146","Dice"
"16151","170146","Pirates"
"16152","166372","Card Game"
"16153","166372","Industry / Manufacturing"
"16154","166372","Medieval"
"16155","161383","Bluffing"
"16156","161383","Card Game"
"16157","161383","Dice"
"16158","3071","Fantasy"
"16159","3071","Sports"
"16160","3071","Wargame"
"16161","9615","Card Game"
"16162","9615","Trains"
"16163","359","Animals"
"16164","359","Card Game"
"16165","359","Children's Game"
"16166","362700","Environmental"
"16167","362700","Science Fiction"
"16168","124047","Dice"
"16169","124047","Nautical"
"16170","124047","Pirates"
"16171","172662","Card Game"
"16172","36986","Fighting"
"16173","36986","Horror"
"16174","36986","Science Fiction"
"16175","36986","Wargame"
"16176","36986","Zombies"
"16177","25695","Action / Dexterity"
"16178","25695","Real-time"
"16179","187104","Puzzle"
"16180","187104","Real-time"
"16181","188181","Abstract Strategy"
"16182","188181","Card Game"
"16183","188181","Medieval"
"16184","188181","Political"
"16185","188181","Print & Play"
"16186","188181","Religious"
"16187","21709","Ancient"
"16188","21709","Card Game"
"16189","21709","Religious"
"16190","29678","Adventure"
"16191","29678","Exploration"
"16192","29678","Fantasy"
"16193","29678","Fighting"
"16194","29678","Humor"
"16195","2944","Action / Dexterity"
"16196","2944","Card Game"
"16197","2944","Children's Game"
"16198","2944","Party Game"
"16199","2944","Real-time"
"16200","39332","Abstract Strategy"
"16201","39332","Action / Dexterity"
"16202","193212","Ancient"
"16203","193212","Racing"
"16204","34871","Renaissance"
"16205","34871","Territory Building"
"16206","34871","Wargame"
"16207","240892","Sports"
"16208","240892","Video Game Theme"
"16209","27940","Action / Dexterity"
"16210","27940","Animals"
"16211","27940","Children's Game"
"16212","27940","Dice"
"16213","3945","Action / Dexterity"
"16214","3945","Adventure"
"16215","3945","Children's Game"
"16216","3945","Exploration"
"16217","3945","Fantasy"
"16218","206448","Card Game"
"16219","206448","City Building"
"16220","206448","Territory Building"
"16221","6117","Animals"
"16222","6117","Bluffing"
"16223","6117","Humor"
"16224","6117","Party Game"
"16225","40235","Bluffing"
"16226","40235","Card Game"
"16227","40235","Economic"
"16228","40235","Fantasy"
"16229","156786","Card Game"
"16230","156786","Fantasy"
"16231","13347","Adventure"
"16232","13347","Card Game"
"16233","13347","Exploration"
"16234","13347","Pirates"
"16235","614","Puzzle"
"16236","614","Real-time"
"16237","135","City Building"
"16238","135","Nautical"
"16239","135","Renaissance"
"16240","312","Card Game"
"16241","312","Humor"
"16242","8222","Card Game"
"16243","8222","Fighting"
"16244","8222","Humor"
"16245","8222","Party Game"
"16246","352710","Environmental"
"16247","352710","Party Game"
"16248","1515","Word Game"
"16249","282765","Card Game"
"16250","282765","Dice"
"16251","282765","Humor"
"16252","277","Card Game"
"16253","277","Civilization"
"16254","138104","Card Game"
"16255","278297","Card Game"
"16256","278297","Novel-based"
"16257","183264","Dice"
"16258","256390","Card Game"
"16259","256390","City Building"
"16260","11929","Abstract Strategy"
"16261","38778","Age of Reason"
"16262","38778","Political"
"16263","38778","Renaissance"
"16264","281514","Deduction"
"16265","281514","Horror"
"16266","281514","Medical"
"16267","281514","Puzzle"
"16268","3818","Party Game"
"16269","3818","Trivia"
"16270","3818","Word Game"
"16271","2542","Card Game"
"16272","2542","Fantasy"
"16273","144525","Card Game"
"16274","144525","Exploration"
"16275","144525","Fantasy"
"16276","144525","Fighting"
"16277","144525","Maze"
"16278","201920","Card Game"
"16279","201920","Horror"
"16280","127134","Action / Dexterity"
"16281","127134","Animals"
"16282","127134","Children's Game"
"16283","140279","Abstract Strategy"
"16284","140279","Novel-based"
"16285","87904","Party Game"
"16286","87904","Trivia"
"16287","3242","Ancient"
"16288","3242","Fighting"
"16289","1463","Card Game"
"16290","1463","Comic Book / Strip"
"16291","121806","Children's Game"
"16292","121806","Fantasy"
"16293","3341","Card Game"
"16294","404","Animals"
"16295","404","Children's Game"
"16296","404","Racing"
"16297","156719","Card Game"
"16298","156719","Racing"
"16299","142503","Bluffing"
"16300","142503","Card Game"
"16301","142503","Deduction"
"16302","142503","Negotiation"
"16303","142503","Party Game"
"16304","514","Deduction"
"16305","514","Humor"
"16306","514","Party Game"
"16307","24771","Card Game"
"16308","337784","Dice"
"16309","337784","Math"
"16310","337784","Video Game Theme"
"16311","23263","Deduction"
"16312","23263","Murder / Mystery"
"16313","186475","Bluffing"
"16314","186475","Deduction"
"16315","14258","Economic"
"16316","14258","Fighting"
"16317","14258","Mafia"
"16318","14258","Miniatures"
"16319","14258","Negotiation"
"16320","14258","Territory Building"
"16321","125658","Horror"
"16322","125658","Science Fiction"
"16323","102835","Adventure"
"16324","102835","Exploration"
"16325","102835","Racing"
"16326","124390","Card Game"
"16327","124390","Children's Game"
"16328","124390","Educational"
"16329","124390","Fantasy"
"16330","124390","Humor"
"16331","179259","Action / Dexterity"
"16332","22948","Card Game"
"16333","22948","Fighting"
"16334","22948","Humor"
"16335","22948","Spies / Secret Agents"
"16336","55833","Action / Dexterity"
"16337","55833","Animals"
"16338","55833","Card Game"
"16339","55833","Children's Game"
"16340","55833","Real-time"
"16341","18333","Card Game"
"16342","137","Electronic"
"16343","137","Party Game"
"16344","137","Real-time"
"16345","137","Word Game"
"16346","278824","Card Game"
"16347","278824","Trains"
"16348","99097","Card Game"
"16349","99097","Humor"
"16350","3595","Card Game"
"16351","3595","Party Game"
"16352","869","Animals"
"16353","869","Dice"
"16354","139443","Card Game"
"16355","139443","Comic Book / Strip"
"16356","139443","Fighting"
"16357","139443","Humor"
"16358","139443","Party Game"
"16359","793","Dice"
"16360","1163","Bluffing"
"16361","1163","Dice"
"16362","224134","Card Game"
"16363","224134","Movies / TV / Radio theme"
"16364","139897","Card Game"
"16365","139897","Humor"
"16366","1245","Abstract Strategy"
"16367","1245","Memory"
"16368","94731","Adventure"
"16369","94731","Dice"
"16370","94731","Fantasy"
"16371","938","Adventure"
"16372","938","Card Game"
"16373","938","Children's Game"
"16374","938","Deduction"
"16375","938","Fantasy"
"16376","938","Memory"
"16377","938","Movies / TV / Radio theme"
"16378","71272","Animals"
"16379","71272","Bluffing"
"16380","2471","Exploration"
"16381","2471","Fighting"
"16382","2471","Horror"
"16383","2471","Miniatures"
"16384","2471","Movies / TV / Radio theme"
"16385","2471","Zombies"
"16386","121958","Aviation / Flight"
"16387","121958","Fantasy"
"16388","121958","Transportation"
"16389","21704","Humor"
"16390","202737","Humor"
"16391","202737","Party Game"
"16392","202737","Trivia"
"16393","16035","Card Game"
"16394","16035","Humor"
"16395","16035","Party Game"
"16396","28037","Animals"
"16397","28037","Card Game"
"16398","28037","Dice"
"16399","120447","Card Game"
"16400","120447","Humor"
"16401","120447","Print & Play"
"16402","840","Card Game"
"16403","840","Fighting"
"16404","840","Nautical"
"16405","840","Pirates"
"16406","268936","Animals"
"16407","268936","Card Game"
"16408","268936","Humor"
"16409","268936","Party Game"
"16410","171339","Bluffing"
"16411","171339","Card Game"
"16412","171339","Deduction"
"16413","171339","Science Fiction"
"16414","248702","Party Game"
"16415","248702","Trivia"
"16416","6752","Economic"
"16417","6752","Miniatures"
"16418","6752","Negotiation"
"16419","6752","Wargame"
"16420","6752","World War II"
"16421","29198","Card Game"
"16422","29198","Dice"
"16423","29198","Fantasy"
"16424","29198","Fighting"
"16425","29198","Party Game"
"16426","142334","Action / Dexterity"
"16427","142334","Dice"
"16428","142334","Party Game"
"16429","142334","Real-time"
"16430","108665","Exploration"
"16431","108665","Fighting"
"16432","108665","Horror"
"16433","108665","Zombies"
"16434","24410","Card Game"
"16435","24410","Fantasy"
"16436","3874","Abstract Strategy"
"16437","3874","Children's Game"
"16438","3874","Deduction"
"16439","3874","Puzzle"
"16440","14038","Ancient"
"16441","14038","Card Game"
"16442","14038","Fighting"
"16443","14038","Medieval"
"16444","14038","Mythology"
"16445","157322","Dice"
"16446","7719","Fantasy"
"16447","7719","Racing"
"16448","13728","Card Game"
"16449","13728","Wargame"
"16450","13728","World War II"
"16451","1381","Adventure"
"16452","1381","Card Game"
"16453","1381","Children's Game"
"16454","1381","Fantasy"
"16455","1381","Movies / TV / Radio theme"
"16456","1381","Video Game Theme"
"16457","2133","Card Game"
"16458","2133","Collectible Components"
"16459","2133","Fighting"
"16460","2133","Horror"
"16461","29456","Card Game"
"16462","29456","Fantasy"
"16463","29456","Humor"
"16464","258244","Adventure"
"16465","258244","Exploration"
"16466","590","Card Game"
"16467","590","Racing"
"16468","43249","Bluffing"
"16469","43249","Deduction"
"16470","43249","Economic"
"16471","43249","Industry / Manufacturing"
"16472","246759","Animals"
"16473","246759","Card Game"
"16474","246759","Humor"
"16475","246759","Party Game"
"16476","23935","Abstract Strategy"
"16477","23935","Mythology"
"16478","140997","Ancient"
"16479","140997","Card Game"
"16480","10908","Card Game"
"16481","10908","Fantasy"
"16482","10908","Fighting"
"16483","156976","Aviation / Flight"
"16484","156976","Transportation"
"16485","38364","Dice"
"16486","38364","Trains"
"16487","38364","Transportation"
"16488","2838","Party Game"
"16489","52","Fantasy"
"16490","52","Territory Building"
"16491","52","Wargame"
"16492","1814","Card Game"
"16493","1814","Comic Book / Strip"
"16494","1814","Humor"
"16495","1157","Bluffing"
"16496","1157","Murder / Mystery"
"16497","1157","Nautical"
"16498","1157","Print & Play"
"16499","3656","Abstract Strategy"
"16500","1253","Card Game"
"16501","1253","Memory"
"16502","79282","Industry / Manufacturing"
"16503","42206","Card Game"
"16504","42206","Math"
"16505","42206","Number"
"16506","12248","Ancient"
"16507","12248","City Building"
"16508","34819","Animals"
"16509","34819","Children's Game"
"16510","34819","Dice"
"16511","34819","Memory"
"16512","1254","Deduction"
"16513","1254","Party Game"
"16514","9962","Card Game"
"16515","33911","Ancient"
"16516","33911","Bluffing"
"16517","33911","Card Game"
"16518","33911","Political"
"16519","134","Nautical"
"16520","134","Racing"
"16521","18931","Arabian"
"16522","18931","Economic"
"16523","1144","Adventure"
"16524","1144","Exploration"
"16525","1144","Fantasy"
"16526","1144","Fighting"
"16527","245444","Card Game"
"16528","245444","Medical"
"16529","245444","Memory"
"16530","245444","Murder / Mystery"
"16531","245444","Puzzle"
"16532","163277","Animals"
"16533","163277","Card Game"
"16534","163277","Educational"
"16535","607","Card Game"
"16536","607","Medieval"
"16537","982","Science Fiction"
"16538","982","Wargame"
"16539","376","Card Game"
"16540","142432","Card Game"
"16541","142432","Trains"
"16542","79068","Abstract Strategy"
"16543","79068","Card Game"
"16544","79068","Humor"
"16545","197707","Card Game"
"16546","197707","Horror"
"16547","76247","Card Game"
"16548","76247","Horror"
"16549","76247","Zombies"
"16550","8790","Action / Dexterity"
"16551","8790","Card Game"
"16552","8790","Party Game"
"16553","284082","Puzzle"
"16554","27451","Party Game"
"16555","223518","Comic Book / Strip"
"16556","154560","Card Game"
"16557","154560","Humor"
"16558","154560","Movies / TV / Radio theme"
"16559","271044","Adventure"
"16560","271044","Card Game"
"16561","271044","Deduction"
"16562","271044","Murder / Mystery"
"16563","26054","Card Game"
"16564","26054","Deduction"
"16565","26054","Horror"
"16566","26054","Humor"
"16567","26054","Murder / Mystery"
"16568","26054","Party Game"
"16569","163354","Card Game"
"16570","163354","Science Fiction"
"16571","239951","Card Game"
"16572","239951","Fantasy"
"16573","239951","Miniatures"
"16574","239951","Racing"
"16575","239951","Real-time"
"16576","239951","Science Fiction"
"16577","67436","Abstract Strategy"
"16578","67436","Children's Game"
"16579","67436","Fantasy"
"16580","67436","Maze"
"16581","67436","Movies / TV / Radio theme"
"16582","67436","Novel-based"
"16583","6627","Card Game"
"16584","1827","Adventure"
"16585","1827","Card Game"
"16586","1827","Exploration"
"16587","1827","Fighting"
"16588","1827","Horror"
"16589","497","Card Game"
"16590","497","Horror"
"16591","96345","Card Game"
"16592","96345","Deduction"
"16593","96345","Horror"
"16594","96345","Humor"
"16595","96345","Murder / Mystery"
"16596","96345","Party Game"
"16597","66608","Animals"
"16598","66608","Environmental"
"16599","66608","Exploration"
"16600","66608","Mythology"
"16601","66608","Nautical"
"16602","66608","Religious"
